1.900000000000000022e-01;4.089999999999999858e+00
2.600000000000000089e-01;2.589999999999999858e+00
3.300000000000000155e-01;1.459999999999999964e+00
4.000000000000000222e-01;6.600000000000000311e-01
4.699999999999999734e-01;1.799999999999999933e-01
5.300000000000000266e-01;0.000000000000000000e+00
5.799999999999999600e-01;1.100000000000000006e-01
6.199999999999999956e-01;5.300000000000000266e-01
6.600000000000000311e-01;1.229999999999999982e+00
6.999999999999999556e-01;2.240000000000000213e+00
7.399999999999999911e-01;3.560000000000000053e+00
7.800000000000000266e-01;5.200000000000000178e+00
8.399999999999999689e-01;7.179999999999999716e+00
9.100000000000000311e-01;9.500000000000000000e+00
9.899999999999999911e-01;1.218999999999999950e+01
1.100000000000000089e+00;1.522000000000000064e+01
1.219999999999999973e+00;1.846999999999999886e+01
1.350000000000000089e+00;2.160999999999999943e+01
1.459999999999999964e+00;2.403999999999999915e+01
1.580000000000000071e+00;2.521999999999999886e+01
1.699999999999999956e+00;2.512000000000000099e+01
1.810000000000000053e+00;2.412999999999999901e+01
1.929999999999999938e+00;2.278000000000000114e+01
2.060000000000000053e+00;2.142999999999999972e+01
2.200000000000000178e+00;2.025000000000000000e+01
2.350000000000000089e+00;1.932000000000000028e+01
2.500000000000000000e+00;1.864999999999999858e+01
2.669999999999999929e+00;1.828000000000000114e+01
2.839999999999999858e+00;1.821999999999999886e+01
3.020000000000000018e+00;1.846999999999999886e+01
3.209999999999999964e+00;1.892999999999999972e+01
3.410000000000000142e+00;1.942000000000000171e+01
3.620000000000000107e+00;1.967999999999999972e+01
3.850000000000000089e+00;1.955999999999999872e+01
4.070000000000000284e+00;1.914999999999999858e+01
4.299999999999999822e+00;1.867000000000000171e+01
4.540000000000000036e+00;1.828000000000000114e+01
4.780000000000000249e+00;1.803999999999999915e+01
5.030000000000000249e+00;1.796999999999999886e+01
5.280000000000000249e+00;1.807000000000000028e+01
5.540000000000000036e+00;1.830999999999999872e+01
5.790000000000000036e+00;1.869000000000000128e+01
6.040000000000000036e+00;1.917999999999999972e+01
6.259999999999999787e+00;1.971000000000000085e+01
6.469999999999999751e+00;2.019000000000000128e+01
6.679999999999999716e+00;2.046000000000000085e+01
6.889999999999999680e+00;2.039000000000000057e+01
7.099999999999999645e+00;1.994000000000000128e+01
7.330000000000000071e+00;1.921000000000000085e+01
7.570000000000000284e+00;1.839000000000000057e+01
7.809999999999999609e+00;1.764000000000000057e+01
8.039999999999999147e+00;1.710000000000000142e+01
8.269999999999999574e+00;1.685999999999999943e+01
8.490000000000000213e+00;1.694999999999999929e+01
8.720000000000000639e+00;1.735000000000000142e+01
8.960000000000000853e+00;1.796000000000000085e+01
9.210000000000000853e+00;1.867000000000000171e+01
9.500000000000000000e+00;1.932999999999999829e+01
9.830000000000000071e+00;1.987000000000000099e+01
1.016999999999999993e+01;2.032000000000000028e+01
1.050999999999999979e+01;2.080999999999999872e+01
1.084999999999999964e+01;2.146000000000000085e+01
1.116999999999999993e+01;2.237999999999999901e+01
1.147000000000000064e+01;2.360000000000000142e+01
1.175999999999999979e+01;2.510999999999999943e+01
1.205000000000000071e+01;2.682000000000000028e+01
1.234999999999999964e+01;2.866000000000000014e+01
1.266999999999999993e+01;3.064000000000000057e+01
1.300999999999999979e+01;3.285000000000000142e+01
1.335999999999999943e+01;3.542000000000000171e+01
1.372000000000000064e+01;3.821000000000000085e+01
1.408000000000000007e+01;4.053000000000000114e+01
1.441999999999999993e+01;4.135999999999999943e+01
1.475999999999999979e+01;4.107999999999999829e+01
1.511999999999999922e+01;4.088000000000000256e+01
1.550999999999999979e+01;4.136999999999999744e+01
1.591000000000000014e+01;4.282999999999999829e+01
1.635999999999999943e+01;4.529999999999999716e+01
1.682000000000000028e+01;4.810000000000000142e+01
1.728000000000000114e+01;4.878999999999999915e+01
1.771999999999999886e+01;4.695000000000000284e+01
1.816000000000000014e+01;4.467000000000000171e+01
1.858999999999999986e+01;4.268999999999999773e+01
1.903000000000000114e+01;4.121000000000000085e+01
1.948000000000000043e+01;4.031000000000000227e+01
1.994000000000000128e+01;3.996000000000000085e+01
2.041000000000000014e+01;4.004999999999999716e+01
2.085999999999999943e+01;4.056000000000000227e+01
2.126999999999999957e+01;4.160000000000000142e+01
2.166000000000000014e+01;4.345000000000000284e+01
2.205000000000000071e+01;4.628000000000000114e+01
2.253999999999999915e+01;4.889000000000000057e+01
2.303000000000000114e+01;4.820000000000000284e+01
2.348999999999999844e+01;4.600999999999999801e+01
2.389000000000000057e+01;4.421000000000000085e+01
2.417000000000000171e+01;4.278000000000000114e+01
2.425000000000000000e+01;4.172999999999999687e+01
2.414999999999999858e+01;4.132999999999999829e+01
2.400000000000000000e+01;4.168999999999999773e+01
2.382000000000000028e+01;4.264999999999999858e+01
2.362000000000000099e+01;4.381000000000000227e+01
2.344999999999999929e+01;4.484000000000000341e+01
2.335999999999999943e+01;4.582000000000000028e+01
2.328999999999999915e+01;4.639999999999999858e+01
2.326000000000000156e+01;4.586999999999999744e+01
2.342999999999999972e+01;4.486999999999999744e+01
2.371000000000000085e+01;4.442999999999999972e+01
2.405999999999999872e+01;4.467999999999999972e+01
2.444000000000000128e+01;4.500000000000000000e+01
2.485000000000000142e+01;4.453999999999999915e+01
2.519000000000000128e+01;4.303000000000000114e+01
2.533999999999999986e+01;4.085999999999999943e+01
2.546000000000000085e+01;3.871000000000000085e+01
2.567999999999999972e+01;3.717000000000000171e+01
2.601000000000000156e+01;3.647999999999999687e+01
2.644000000000000128e+01;3.668999999999999773e+01
2.719999999999999929e+01;3.767999999999999972e+01
2.823000000000000043e+01;3.889999999999999858e+01
2.937999999999999901e+01;3.914999999999999858e+01
3.048999999999999844e+01;3.784000000000000341e+01
3.157000000000000028e+01;3.607000000000000028e+01
3.250000000000000000e+01;3.471999999999999886e+01
3.293999999999999773e+01;3.403999999999999915e+01
3.325999999999999801e+01;3.406000000000000227e+01
3.360999999999999943e+01;3.471999999999999886e+01
3.414999999999999858e+01;3.589999999999999858e+01
3.474000000000000199e+01;3.732000000000000028e+01
3.532000000000000028e+01;3.856000000000000227e+01
3.543999999999999773e+01;3.921999999999999886e+01
3.477000000000000313e+01;3.960999999999999943e+01
