5.000000000000000278e-02;8.500000000000000000e+00
8.000000000000000167e-02;5.889999999999999680e+00
1.100000000000000006e-01;3.890000000000000124e+00
1.499999999999999944e-01;2.379999999999999893e+00
1.900000000000000022e-01;1.270000000000000018e+00
2.399999999999999911e-01;5.100000000000000089e-01
2.899999999999999800e-01;1.000000000000000056e-01
3.499999999999999778e-01;0.000000000000000000e+00
4.099999999999999756e-01;2.300000000000000100e-01
4.799999999999999822e-01;8.000000000000000444e-01
5.500000000000000444e-01;1.760000000000000009e+00
6.300000000000000044e-01;3.160000000000000142e+00
6.999999999999999556e-01;5.129999999999999893e+00
7.700000000000000178e-01;7.910000000000000142e+00
8.499999999999999778e-01;1.208000000000000007e+01
9.399999999999999467e-01;1.971999999999999886e+01
1.030000000000000027e+00;2.855999999999999872e+01
1.129999999999999893e+00;1.689999999999999858e+01
1.260000000000000009e+00;1.288000000000000078e+01
1.399999999999999911e+00;1.096000000000000085e+01
1.540000000000000036e+00;1.013000000000000078e+01
1.689999999999999947e+00;1.006000000000000050e+01
1.850000000000000089e+00;1.061999999999999922e+01
2.009999999999999787e+00;1.175999999999999979e+01
2.180000000000000160e+00;1.349000000000000021e+01
2.359999999999999876e+00;1.577999999999999936e+01
2.529999999999999805e+00;1.839000000000000057e+01
2.720000000000000195e+00;2.030999999999999872e+01
2.899999999999999911e+00;2.026000000000000156e+01
3.069999999999999840e+00;1.908999999999999986e+01
3.240000000000000213e+00;1.808999999999999986e+01
3.410000000000000142e+00;1.767000000000000171e+01
3.569999999999999840e+00;1.787999999999999901e+01
3.750000000000000000e+00;1.878999999999999915e+01
3.930000000000000160e+00;2.055999999999999872e+01
4.129999999999999893e+00;2.360000000000000142e+01
4.330000000000000071e+00;2.933999999999999986e+01
4.540000000000000036e+00;4.303000000000000114e+01
4.750000000000000000e+00;2.889999999999999858e+01
4.969999999999999751e+00;2.344000000000000128e+01
5.179999999999999716e+00;2.046999999999999886e+01
5.400000000000000355e+00;1.866000000000000014e+01
5.620000000000000107e+00;1.755999999999999872e+01
5.839999999999999858e+00;1.698999999999999844e+01
6.059999999999999609e+00;1.680999999999999872e+01
6.290000000000000036e+00;1.698999999999999844e+01
6.509999999999999787e+00;1.748000000000000043e+01
6.730000000000000426e+00;1.828000000000000114e+01
6.959999999999999964e+00;1.939000000000000057e+01
7.190000000000000391e+00;2.082999999999999829e+01
7.410000000000000142e+00;2.267000000000000171e+01
7.650000000000000355e+00;2.501000000000000156e+01
7.889999999999999680e+00;2.801000000000000156e+01
8.130000000000000782e+00;3.173000000000000043e+01
8.369999999999999218e+00;3.464000000000000057e+01
8.619999999999999218e+00;3.327000000000000313e+01
8.869999999999999218e+00;3.051000000000000156e+01
9.109999999999999432e+00;2.848000000000000043e+01
9.359999999999999432e+00;2.723000000000000043e+01
9.599999999999999645e+00;2.660000000000000142e+01
9.849999999999999645e+00;2.648999999999999844e+01
1.008999999999999986e+01;2.682000000000000028e+01
1.033999999999999986e+01;2.753000000000000114e+01
1.058999999999999986e+01;2.857000000000000028e+01
1.084999999999999964e+01;2.983999999999999986e+01
1.110999999999999943e+01;3.121999999999999886e+01
1.136999999999999922e+01;3.257000000000000028e+01
1.163000000000000078e+01;3.375000000000000000e+01
1.188000000000000078e+01;3.471999999999999886e+01
1.214000000000000057e+01;3.554999999999999716e+01
1.240000000000000036e+01;3.635999999999999943e+01
1.266000000000000014e+01;3.725999999999999801e+01
1.291999999999999993e+01;3.832000000000000028e+01
1.318999999999999950e+01;3.954999999999999716e+01
1.346000000000000085e+01;4.090999999999999659e+01
1.373000000000000043e+01;4.224000000000000199e+01
1.400999999999999979e+01;4.335999999999999943e+01
1.428999999999999915e+01;4.418999999999999773e+01
1.457000000000000028e+01;4.485000000000000142e+01
1.485999999999999943e+01;4.546999999999999886e+01
1.514000000000000057e+01;4.606000000000000227e+01
1.541999999999999993e+01;4.645000000000000284e+01
1.571000000000000085e+01;4.653999999999999915e+01
1.601000000000000156e+01;4.647999999999999687e+01
1.630000000000000071e+01;4.657000000000000028e+01
1.660999999999999943e+01;4.710000000000000142e+01
1.691000000000000014e+01;4.839000000000000057e+01
1.723000000000000043e+01;5.089000000000000057e+01
1.755000000000000071e+01;5.589000000000000057e+01
1.787999999999999901e+01;6.464000000000000057e+01
1.821000000000000085e+01;5.443999999999999773e+01
1.853999999999999915e+01;4.881000000000000227e+01
1.887999999999999901e+01;4.556000000000000227e+01
1.921999999999999886e+01;4.353999999999999915e+01
1.957999999999999829e+01;4.236999999999999744e+01
1.994000000000000128e+01;4.186999999999999744e+01
2.030999999999999872e+01;4.195000000000000284e+01
2.067999999999999972e+01;4.250999999999999801e+01
2.105999999999999872e+01;4.332999999999999829e+01
2.144999999999999929e+01;4.393999999999999773e+01
2.183999999999999986e+01;4.382000000000000028e+01
2.223999999999999844e+01;4.297999999999999687e+01
2.264000000000000057e+01;4.196000000000000085e+01
2.303999999999999915e+01;4.118999999999999773e+01
2.344000000000000128e+01;4.082999999999999829e+01
2.385000000000000142e+01;4.092999999999999972e+01
2.426000000000000156e+01;4.147999999999999687e+01
2.467000000000000171e+01;4.243999999999999773e+01
2.507999999999999829e+01;4.374000000000000199e+01
2.546999999999999886e+01;4.528999999999999915e+01
2.585999999999999943e+01;4.688000000000000256e+01
2.621999999999999886e+01;4.810999999999999943e+01
2.655999999999999872e+01;4.828000000000000114e+01
2.689000000000000057e+01;4.707000000000000028e+01
2.719000000000000128e+01;4.518999999999999773e+01
2.746999999999999886e+01;4.338000000000000256e+01
2.771999999999999886e+01;4.197999999999999687e+01
2.794000000000000128e+01;4.107999999999999829e+01
2.812999999999999901e+01;4.068999999999999773e+01
2.828999999999999915e+01;4.078999999999999915e+01
2.839999999999999858e+01;4.132999999999999829e+01
2.850000000000000000e+01;4.225000000000000000e+01
2.855999999999999872e+01;4.343999999999999773e+01
2.860000000000000142e+01;4.471000000000000085e+01
2.864000000000000057e+01;4.578000000000000114e+01
2.867000000000000171e+01;4.635000000000000142e+01
2.869999999999999929e+01;4.628000000000000114e+01
2.871999999999999886e+01;4.568999999999999773e+01
2.873999999999999844e+01;4.490999999999999659e+01
2.876000000000000156e+01;4.422999999999999687e+01
2.878000000000000114e+01;4.384000000000000341e+01
2.878999999999999915e+01;4.381000000000000227e+01
2.880999999999999872e+01;4.410000000000000142e+01
2.883999999999999986e+01;4.459000000000000341e+01
2.889000000000000057e+01;4.509000000000000341e+01
2.894999999999999929e+01;4.545000000000000284e+01
2.903999999999999915e+01;4.570000000000000284e+01
2.914999999999999858e+01;4.607000000000000028e+01
2.928000000000000114e+01;4.685000000000000142e+01
2.942999999999999972e+01;4.825999999999999801e+01
2.960000000000000142e+01;5.028999999999999915e+01
2.978999999999999915e+01;5.184000000000000341e+01
3.001000000000000156e+01;5.043999999999999773e+01
3.026000000000000156e+01;4.739999999999999858e+01
3.053999999999999915e+01;4.475000000000000000e+01
3.083999999999999986e+01;4.279999999999999716e+01
3.117000000000000171e+01;4.150999999999999801e+01
3.153000000000000114e+01;4.082000000000000028e+01
3.192999999999999972e+01;4.072999999999999687e+01
3.235999999999999943e+01;4.124000000000000199e+01
3.282000000000000028e+01;4.225000000000000000e+01
3.332000000000000028e+01;4.327000000000000313e+01
3.385000000000000142e+01;4.307999999999999829e+01
3.442000000000000171e+01;4.135999999999999943e+01
3.500999999999999801e+01;3.931000000000000227e+01
3.561999999999999744e+01;3.768999999999999773e+01
3.625000000000000000e+01;3.671000000000000085e+01
3.686999999999999744e+01;3.639000000000000057e+01
3.745000000000000284e+01;3.675999999999999801e+01
3.796000000000000085e+01;3.789999999999999858e+01
3.834000000000000341e+01;3.996000000000000085e+01
3.856000000000000227e+01;4.309000000000000341e+01
3.860000000000000142e+01;4.639000000000000057e+01
3.846999999999999886e+01;4.557000000000000028e+01
3.824000000000000199e+01;4.246999999999999886e+01
3.792000000000000171e+01;4.015999999999999659e+01
3.753000000000000114e+01;3.870000000000000284e+01
3.709000000000000341e+01;3.775000000000000000e+01
3.664000000000000057e+01;3.700999999999999801e+01
3.617999999999999972e+01;3.627000000000000313e+01
3.572999999999999687e+01;3.546999999999999886e+01
3.531000000000000227e+01;3.471999999999999886e+01
3.493999999999999773e+01;3.415999999999999659e+01
3.460000000000000142e+01;3.386999999999999744e+01
3.429999999999999716e+01;3.390999999999999659e+01
3.404999999999999716e+01;3.424000000000000199e+01
3.384000000000000341e+01;3.475000000000000000e+01
3.367000000000000171e+01;3.525000000000000000e+01
3.353999999999999915e+01;3.550999999999999801e+01
3.345000000000000284e+01;3.546999999999999886e+01
3.340999999999999659e+01;3.527000000000000313e+01
3.335999999999999943e+01;3.517999999999999972e+01
3.336999999999999744e+01;3.540999999999999659e+01
3.346000000000000085e+01;3.609000000000000341e+01
3.360000000000000142e+01;3.732999999999999829e+01
3.381000000000000227e+01;3.925000000000000000e+01
3.407999999999999829e+01;4.190999999999999659e+01
3.439999999999999858e+01;4.470000000000000284e+01
3.478000000000000114e+01;4.492999999999999972e+01
3.522999999999999687e+01;4.246999999999999886e+01
3.574000000000000199e+01;4.002000000000000313e+01
3.631000000000000227e+01;3.825000000000000000e+01
3.695000000000000284e+01;3.707999999999999829e+01
3.767999999999999972e+01;3.640999999999999659e+01
3.850000000000000000e+01;3.617000000000000171e+01
3.942000000000000171e+01;3.629999999999999716e+01
4.046999999999999886e+01;3.675999999999999801e+01
4.165999999999999659e+01;3.746000000000000085e+01
4.300999999999999801e+01;3.829999999999999716e+01
4.457999999999999829e+01;3.914999999999999858e+01
4.647999999999999687e+01;3.989999999999999858e+01
4.884000000000000341e+01;4.057999999999999829e+01
5.196000000000000085e+01;4.134000000000000341e+01
5.642000000000000171e+01;4.240999999999999659e+01
6.242999999999999972e+01;4.407000000000000028e+01
5.981000000000000227e+01;4.668999999999999773e+01
5.464000000000000057e+01;5.096999999999999886e+01
5.128000000000000114e+01;5.618999999999999773e+01
4.895000000000000284e+01;5.217999999999999972e+01
4.717000000000000171e+01;4.753000000000000114e+01
4.578999999999999915e+01;4.472999999999999687e+01
4.472999999999999687e+01;4.307999999999999829e+01
4.390999999999999659e+01;4.224000000000000199e+01
4.328999999999999915e+01;4.203999999999999915e+01
4.288000000000000256e+01;4.242000000000000171e+01
4.271000000000000085e+01;4.334000000000000341e+01
4.267999999999999972e+01;4.465999999999999659e+01
4.278000000000000114e+01;4.592000000000000171e+01
4.300999999999999801e+01;4.600999999999999801e+01
4.335999999999999943e+01;4.443999999999999773e+01
4.384000000000000341e+01;4.217000000000000171e+01
4.445000000000000284e+01;3.992999999999999972e+01
4.521999999999999886e+01;3.793999999999999773e+01
4.614000000000000057e+01;3.621999999999999886e+01
4.718999999999999773e+01;3.477000000000000313e+01
4.818999999999999773e+01;3.360999999999999943e+01
4.877000000000000313e+01;3.277000000000000313e+01
4.828000000000000114e+01;3.228999999999999915e+01
4.679999999999999716e+01;3.221000000000000085e+01
4.489999999999999858e+01;3.254999999999999716e+01
4.299000000000000199e+01;3.338000000000000256e+01
4.125000000000000000e+01;3.475000000000000000e+01
3.970000000000000284e+01;3.678000000000000114e+01
3.828999999999999915e+01;3.964999999999999858e+01
3.700999999999999801e+01;4.377000000000000313e+01
3.582000000000000028e+01;5.010999999999999943e+01
3.472999999999999687e+01;5.571999999999999886e+01
3.367999999999999972e+01;4.935999999999999943e+01
3.268999999999999773e+01;4.503999999999999915e+01
3.176999999999999957e+01;4.221999999999999886e+01
3.092000000000000171e+01;4.021000000000000085e+01
3.012999999999999901e+01;3.882999999999999829e+01
2.939999999999999858e+01;3.799000000000000199e+01
2.873999999999999844e+01;3.761999999999999744e+01
2.812000000000000099e+01;3.763000000000000256e+01
2.753000000000000114e+01;3.782999999999999829e+01
2.696999999999999886e+01;3.799000000000000199e+01
2.642999999999999972e+01;3.792000000000000171e+01
2.592000000000000171e+01;3.757000000000000028e+01
2.542000000000000171e+01;3.704999999999999716e+01
2.494000000000000128e+01;3.643999999999999773e+01
2.448000000000000043e+01;3.578000000000000114e+01
2.405000000000000071e+01;3.504999999999999716e+01
2.364000000000000057e+01;3.428999999999999915e+01
2.325000000000000000e+01;3.352000000000000313e+01
